CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
50333,1,,Computer,3,11.0,E wallet,Male,3.0,3,Mobile Phone,4,Single,2,1,14.0,1.0,1.0,0.0,119
50887,0,9.0,Mobile Phone,3,9.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Single,4,1,16.0,0.0,1.0,1.0,193
54789,0,11.0,Mobile Phone,3,23.0,E wallet,Male,4.0,5,Laptop & Accessory,3,Married,6,0,20.0,2.0,2.0,1.0,188
52931,0,13.0,Phone,1,7.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,9,0,15.0,1.0,2.0,3.0,147
51724,1,0.0,Computer,3,25.0,E wallet,Male,3.0,1,Laptop & Accessory,1,Single,9,1,13.0,0.0,1.0,4.0,153
51378,0,,Phone,1,15.0,CC,Male,2.0,4,Mobile,3,Single,2,0,13.0,0.0,1.0,8.0,122
51792,0,14.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,8,0,14.0,0.0,1.0,10.0,162
55127,1,21.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,5,Fashion,5,Married,9,1,15.0,2.0,6.0,,225
51517,1,0.0,Computer,3,,COD,Female,3.0,5,Mobile,5,Single,1,0,21.0,1.0,1.0,0.0,123
54099,0,1.0,Mobile Phone,1,19.0,UPI,Male,4.0,4,Mobile Phone,1,Single,3,0,14.0,2.0,2.0,5.0,151
51165,0,11.0,Computer,2,,UPI,Male,3.0,3,Mobile,4,Married,6,0,13.0,3.0,3.0,8.0,126
54806,1,1.0,Mobile Phone,3,7.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,8,1,20.0,2.0,2.0,3.0,153
53730,1,1.0,Mobile Phone,2,16.0,COD,Female,3.0,4,Mobile Phone,3,Divorced,3,0,16.0,2.0,3.0,3.0,152
55507,0,19.0,Mobile Phone,1,32.0,Debit Card,Female,4.0,5,Laptop & Accessory,1,Married,2,0,14.0,1.0,4.0,9.0,184
54865,0,9.0,Mobile Phone,3,10.0,Debit Card,Male,4.0,4,Fashion,1,Married,8,0,14.0,1.0,2.0,9.0,203
54473,0,5.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,1,19.0,3.0,3.0,3.0,152
54952,1,1.0,Mobile Phone,3,11.0,Cash on Delivery,Male,3.0,4,Fashion,5,Single,2,1,23.0,3.0,5.0,,221
55398,1,1.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,6,Laptop & Accessory,4,Single,8,0,16.0,1.0,2.0,1.0,192
54614,1,1.0,Computer,2,24.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,2,1,12.0,1.0,2.0,1.0,152
50047,1,0.0,Computer,3,,COD,Female,3.0,5,Mobile,5,Single,1,0,21.0,1.0,1.0,0.0,123
55044,0,7.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,14.0,1.0,5.0,11.0,153
54696,0,15.0,Mobile Phone,2,17.0,UPI,Male,4.0,5,Others,1,Married,5,0,,4.0,13.0,7.0,316
53768,1,1.0,Phone,1,7.0,COD,Male,4.0,5,Mobile Phone,5,Single,8,0,14.0,1.0,2.0,8.0,149
51363,0,0.0,Computer,1,22.0,CC,Male,,1,Mobile,1,Married,2,1,13.0,0.0,1.0,0.0,129
55387,0,6.0,Computer,1,17.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,8,0,14.0,1.0,2.0,4.0,159
55514,1,1.0,Computer,1,23.0,COD,Male,3.0,6,Mobile Phone,5,Married,3,1,24.0,1.0,4.0,1.0,148
55178,0,1.0,Phone,1,18.0,Debit Card,Male,4.0,4,Mobile Phone,5,Married,2,0,15.0,2.0,2.0,5.0,146
50819,0,19.0,Phone,2,6.0,Debit Card,Female,2.0,3,Mobile,5,Single,7,0,12.0,3.0,5.0,7.0,134
50129,0,15.0,Mobile Phone,1,23.0,Debit Card,Female,2.0,2,Laptop & Accessory,5,Single,4,1,13.0,0.0,1.0,2.0,165
52593,0,4.0,Mobile Phone,3,11.0,COD,Male,2.0,3,Laptop & Accessory,3,Married,2,0,19.0,1.0,1.0,2.0,183
51200,0,2.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,9,0,17.0,1.0,1.0,6.0,164
50622,0,14.0,Computer,1,13.0,Debit Card,Female,2.0,5,Others,3,Married,2,0,,1.0,5.0,10.0,300
54988,0,2.0,Computer,1,13.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,3,1,15.0,2.0,2.0,3.0,152
51438,0,3.0,Mobile Phone,3,10.0,Credit Card,Female,3.0,4,Laptop & Accessory,4,Married,2,1,12.0,2.0,2.0,7.0,152
51624,0,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,1.0,1.0,4.0,164
54433,0,2.0,Phone,1,16.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,3,0,24.0,2.0,2.0,5.0,146
53874,0,10.0,Mobile Phone,1,10.0,Debit Card,Male,4.0,2,Laptop & Accessory,5,Married,8,0,21.0,2.0,2.0,5.0,193
51279,0,12.0,Mobile Phone,3,21.0,E wallet,Male,3.0,3,Grocery,5,Single,1,0,12.0,4.0,,10.0,233
55392,0,20.0,Mobile Phone,1,20.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,8,0,15.0,2.0,2.0,10.0,181
52071,1,0.0,Phone,1,20.0,UPI,Male,2.0,4,Mobile Phone,4,Married,2,1,24.0,1.0,1.0,2.0,137
55203,0,18.0,Computer,1,12.0,Debit Card,Male,3.0,5,Mobile Phone,3,Single,5,0,15.0,1.0,2.0,4.0,157
53746,0,8.0,Computer,1,22.0,Credit Card,Male,4.0,4,Grocery,5,Married,9,0,,3.0,7.0,10.0,295
50566,0,4.0,Mobile Phone,1,18.0,Credit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,1,1,11.0,0.0,8.0,5.0,159
54959,1,1.0,Phone,1,32.0,Credit Card,Male,3.0,5,Mobile Phone,4,Single,6,1,21.0,2.0,3.0,3.0,148
51447,0,5.0,Phone,1,6.0,Debit Card,Male,,3,Mobile,5,Single,2,0,13.0,0.0,1.0,0.0,130
54086,1,1.0,Computer,3,33.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Married,3,1,12.0,1.0,2.0,9.0,181
50205,0,20.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,3,Others,3,Divorced,5,0,11.0,,1.0,1.0,283
53530,0,16.0,Mobile Phone,3,11.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Single,9,0,14.0,2.0,2.0,6.0,177
52313,0,13.0,Phone,1,,Debit Card,Male,2.0,3,Mobile,4,Married,4,0,22.0,1.0,1.0,3.0,124
54032,0,5.0,Mobile Phone,1,27.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,0,12.0,1.0,2.0,3.0,167
53686,0,17.0,Mobile Phone,1,13.0,Credit Card,Female,4.0,5,Laptop & Accessory,3,Single,3,1,15.0,2.0,2.0,9.0,166
51190,0,18.0,Computer,3,8.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,5,0,22.0,3.0,5.0,7.0,152
53073,1,1.0,Computer,1,10.0,COD,Male,4.0,4,Mobile Phone,5,Single,2,0,23.0,1.0,2.0,5.0,156
52775,0,12.0,Phone,1,30.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,8,0,13.0,0.0,1.0,7.0,141
54395,1,1.0,Phone,1,21.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,7,1,14.0,2.0,2.0,5.0,149
50189,0,6.0,Computer,1,11.0,Debit Card,Female,3.0,3,Fashion,4,Divorced,7,0,11.0,2.0,8.0,,219
52388,0,17.0,Computer,1,11.0,Debit Card,Male,2.0,4,Mobile,3,Single,4,0,14.0,0.0,1.0,3.0,132
53271,0,9.0,Mobile Phone,3,15.0,Debit Card,Female,4.0,4,Mobile Phone,2,Divorced,3,0,17.0,1.0,2.0,3.0,151
50028,0,,Phone,3,12.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Divorced,3,1,20.0,0.0,4.0,5.0,123
51113,1,0.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,4,Single,7,0,15.0,0.0,1.0,0.0,167
53958,0,8.0,Computer,3,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,1,15.0,2.0,2.0,8.0,165
51610,1,0.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Single,3,0,11.0,0.0,1.0,0.0,135
54253,0,4.0,Mobile Phone,3,11.0,Credit Card,Female,4.0,5,Laptop & Accessory,4,Married,3,1,13.0,3.0,3.0,8.0,177
52848,0,31.0,Mobile Phone,1,16.0,Credit Card,Female,4.0,5,Mobile Phone,4,Divorced,6,1,21.0,2.0,2.0,1.0,158
51131,1,0.0,Mobile Phone,3,22.0,Debit Card,Female,3.0,3,Fashion,5,Single,3,1,20.0,0.0,1.0,0.0,186
50012,1,11.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,4,Fashion,3,Single,10,1,13.0,0.0,1.0,0.0,154
54053,0,19.0,Computer,1,7.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,6,0,13.0,2.0,2.0,4.0,179
54267,0,24.0,Computer,1,7.0,Debit Card,Female,4.0,4,Others,4,Married,5,1,,1.0,2.0,8.0,307
51717,0,,Phone,1,29.0,Debit Card,Male,2.0,3,Mobile,1,Single,10,0,16.0,0.0,1.0,2.0,122
50442,1,10.0,Computer,3,33.0,Debit Card,Female,3.0,1,Laptop & Accessory,3,Single,5,1,12.0,1.0,1.0,3.0,164
55553,0,9.0,Mobile Phone,3,14.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,1,12.0,2.0,2.0,10.0,177
55515,1,20.0,Mobile Phone,1,31.0,Debit Card,Male,4.0,4,Mobile Phone,1,Single,3,0,17.0,1.0,2.0,1.0,151
50824,0,3.0,Mobile Phone,1,23.0,Credit Card,Female,3.0,3,Fashion,5,Divorced,2,1,23.0,0.0,1.0,,219
54209,0,20.0,Computer,3,12.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Single,6,1,22.0,2.0,2.0,9.0,183
50783,0,17.0,Mobile Phone,3,11.0,E wallet,Male,2.0,3,Others,4,Divorced,8,0,11.0,,3.0,10.0,282
54138,0,10.0,Computer,3,22.0,E wallet,Male,3.0,6,Laptop & Accessory,1,Married,3,0,25.0,5.0,12.0,12.0,179
53581,0,28.0,Computer,1,7.0,Debit Card,Female,3.0,4,Fashion,3,Married,9,0,18.0,2.0,2.0,,230
54516,0,1.0,Mobile Phone,3,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,0,18.0,1.0,8.0,8.0,178
50476,0,5.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,2,0,12.0,1.0,6.0,8.0,162
52973,0,3.0,Computer,3,9.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,3,0,19.0,1.0,2.0,10.0,171
50159,0,28.0,Mobile Phone,1,26.0,COD,Male,2.0,3,Laptop & Accessory,2,Divorced,4,1,19.0,1.0,1.0,8.0,154
54022,0,22.0,Mobile Phone,1,17.0,Debit Card,Male,4.0,5,Others,4,Married,6,0,,4.0,13.0,10.0,322
51422,0,8.0,Phone,3,6.0,E wallet,Male,2.0,4,Laptop & Accessory,5,Single,1,0,14.0,1.0,2.0,8.0,143
53106,1,1.0,Computer,3,13.0,E wallet,Female,3.0,6,Mobile Phone,3,Married,2,0,17.0,2.0,2.0,1.0,149
51143,0,7.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,1,14.0,1.0,1.0,7.0,140
50438,1,0.0,Phone,1,6.0,UPI,Male,,3,Mobile,2,Single,2,1,13.0,5.0,7.0,8.0,127
55332,1,4.0,Phone,1,14.0,Debit Card,Male,4.0,4,Mobile Phone,5,Single,5,1,15.0,1.0,2.0,4.0,147
50469,0,9.0,Mobile Phone,1,6.0,UPI,Female,2.0,3,Laptop & Accessory,4,Divorced,1,0,15.0,0.0,1.0,5.0,152
50715,0,15.0,Mobile Phone,3,10.0,E wallet,Male,2.0,3,Laptop & Accessory,5,Single,8,0,13.0,1.0,1.0,5.0,152
54197,1,14.0,Mobile Phone,3,10.0,E wallet,Male,3.0,5,Mobile Phone,3,Married,3,1,15.0,2.0,2.0,3.0,152
51522,0,6.0,Phone,1,,Debit Card,Male,2.0,3,Mobile,1,Single,1,0,14.0,1.0,1.0,2.0,125
52745,0,16.0,Mobile Phone,1,17.0,Debit Card,Male,1.0,3,Fashion,3,Married,2,0,17.0,1.0,1.0,9.0,175
52401,0,7.0,Computer,1,21.0,Credit Card,Male,3.0,3,Grocery,5,Married,8,0,14.0,,6.0,9.0,270
54951,0,7.0,Mobile Phone,1,12.0,Debit Card,Male,3.0,5,Fashion,1,Married,6,0,16.0,2.0,2.0,3.0,196
54757,0,9.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,2,Mobile Phone,3,Single,5,0,14.0,3.0,3.0,3.0,150
51390,0,3.0,Computer,1,6.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Single,2,0,23.0,1.0,3.0,7.0,140
52220,0,3.0,Phone,1,13.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,0,13.0,4.0,8.0,9.0,135
50675,0,15.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Grocery,5,Divorced,1,0,17.0,,13.0,7.0,277
51080,1,11.0,Computer,3,,CC,Female,3.0,3,Mobile,3,Married,3,1,11.0,4.0,7.0,7.0,127
51439,0,19.0,Computer,1,6.0,Credit Card,Male,2.0,4,Fashion,5,Married,3,1,13.0,4.0,9.0,5.0,207
54966,0,19.0,Computer,3,16.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Married,3,0,14.0,5.0,5.0,13.0,181
52503,0,8.0,Computer,1,14.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Married,2,0,12.0,0.0,2.0,9.0,141
50358,1,0.0,Phone,3,19.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,3,0,17.0,0.0,1.0,2.0,142
50232,0,15.0,Mobile Phone,1,8.0,UPI,Male,3.0,4,Laptop & Accessory,2,Single,4,0,23.0,0.0,1.0,0.0,168
50186,0,4.0,Mobile Phone,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,4,0,12.0,0.0,1.0,0.0,164
53403,0,7.0,Mobile Phone,1,20.0,Debit Card,Female,3.0,4,Mobile Phone,2,Single,5,0,19.0,2.0,2.0,3.0,160
54166,0,6.0,Computer,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,1,Single,2,0,14.0,2.0,4.0,7.0,156
51334,0,8.0,Phone,1,6.0,Debit Card,Female,,5,Mobile,1,Married,2,0,12.0,0.0,1.0,1.0,130
52153,0,11.0,Mobile Phone,3,16.0,E wallet,Male,3.0,4,Fashion,3,Married,1,1,14.0,1.0,2.0,7.0,187
51797,0,15.0,Mobile Phone,1,30.0,Credit Card,Male,2.0,3,Fashion,5,Married,2,1,21.0,5.0,5.0,8.0,174
54975,0,14.0,Mobile Phone,1,21.0,Credit Card,Male,3.0,5,Others,3,Single,3,0,,4.0,5.0,10.0,321
52440,0,13.0,Mobile Phone,3,15.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,1,0,12.0,7.0,7.0,1.0,155
52996,0,10.0,Computer,1,31.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Divorced,9,0,16.0,1.0,2.0,9.0,182
51775,0,19.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,3,Grocery,3,Married,7,0,13.0,,1.0,1.0,279
54177,0,6.0,Mobile Phone,1,12.0,Debit Card,Male,4.0,2,Mobile Phone,4,Married,2,1,13.0,2.0,2.0,6.0,158
50737,0,19.0,Mobile Phone,3,8.0,E wallet,Female,3.0,3,Grocery,5,Divorced,9,0,23.0,,15.0,9.0,270
52982,0,10.0,Mobile Phone,1,10.0,COD,Male,2.0,4,Laptop & Accessory,4,Single,6,0,13.0,7.0,8.0,8.0,170
54457,1,1.0,Phone,1,10.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,3,0,14.0,2.0,2.0,1.0,139
53956,0,7.0,Computer,1,11.0,COD,Male,3.0,4,Laptop & Accessory,4,Married,7,0,16.0,1.0,2.0,8.0,156
55307,0,8.0,Computer,1,17.0,Debit Card,Male,3.0,2,Laptop & Accessory,1,Married,3,0,14.0,4.0,8.0,3.0,172
52526,0,,Mobile Phone,1,13.0,Debit Card,Male,3.0,3,Mobile,4,Single,3,0,11.0,0.0,1.0,3.0,120
55628,0,1.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,2,Laptop & Accessory,4,Married,3,1,21.0,1.0,2.0,4.0,186
54741,0,9.0,Mobile Phone,3,15.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,3,0,17.0,2.0,2.0,3.0,151
52735,0,4.0,Computer,1,7.0,Debit Card,Male,2.0,5,Laptop & Accessory,5,Married,2,0,21.0,6.0,8.0,7.0,150
52469,0,8.0,Mobile Phone,1,16.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Single,4,1,16.0,0.0,1.0,4.0,161
51306,0,11.0,Mobile Phone,1,16.0,Credit Card,Female,2.0,5,Fashion,3,Married,4,0,12.0,1.0,,11.0,232
54624,1,1.0,Phone,1,31.0,COD,Male,4.0,6,Mobile Phone,1,Single,3,1,19.0,1.0,2.0,1.0,148
55217,1,1.0,Computer,3,8.0,COD,Male,4.0,4,Mobile Phone,3,Married,5,0,16.0,2.0,2.0,3.0,154
53184,0,18.0,Mobile Phone,2,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Single,6,0,12.0,2.0,2.0,3.0,185
52230,0,13.0,Mobile Phone,3,16.0,COD,Female,2.0,4,Laptop & Accessory,4,Married,8,0,12.0,1.0,1.0,3.0,169
54954,0,2.0,Phone,1,22.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,3,0,17.0,1.0,3.0,3.0,147
52548,0,11.0,Phone,1,10.0,CC,Female,2.0,3,Mobile,3,Married,8,0,19.0,0.0,1.0,0.0,133
50810,0,,Phone,1,6.0,CC,Female,2.0,3,Mobile,4,Single,2,0,18.0,1.0,2.0,1.0,121
54705,0,21.0,Computer,3,10.0,Credit Card,Female,3.0,4,Grocery,3,Married,11,1,13.0,,12.0,14.0,263
50223,0,20.0,Computer,3,10.0,CC,Male,,3,Laptop & Accessory,3,Single,4,0,19.0,0.0,1.0,0.0,130
51763,0,13.0,Mobile Phone,3,8.0,Debit Card,Female,3.0,3,Others,3,Married,1,0,14.0,,1.0,12.0,280
52234,0,8.0,Computer,3,14.0,E wallet,Female,3.0,4,Fashion,1,Married,5,1,11.0,3.0,4.0,12.0,204
51972,0,5.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,1,Laptop & Accessory,3,Married,6,0,12.0,1.0,1.0,3.0,152
50396,0,21.0,Mobile Phone,3,8.0,E wallet,Male,2.0,2,Laptop & Accessory,4,Divorced,4,0,12.0,2.0,2.0,2.0,181
54155,0,1.0,Mobile Phone,3,12.0,UPI,Female,2.0,5,Mobile Phone,3,Single,2,0,19.0,1.0,2.0,1.0,155
54375,1,1.0,Mobile Phone,1,10.0,COD,Female,3.0,4,Mobile Phone,5,Single,7,1,12.0,1.0,2.0,5.0,152
52782,0,0.0,Phone,3,,CC,Male,2.0,3,Mobile,5,Single,2,1,11.0,1.0,1.0,2.0,124
52834,1,1.0,Computer,1,14.0,Debit Card,Male,4.0,6,Laptop & Accessory,3,Single,3,1,25.0,2.0,2.0,7.0,186
55597,0,1.0,Phone,3,12.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,3,1,12.0,2.0,2.0,3.0,149
53461,0,20.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,4,Others,2,Married,11,0,,2.0,3.0,3.0,321
54074,0,10.0,Computer,1,16.0,Debit Card,Male,4.0,2,Mobile Phone,4,Married,3,0,23.0,2.0,2.0,3.0,153
52767,0,20.0,Computer,1,7.0,Credit Card,Female,3.0,3,Fashion,4,Married,1,0,18.0,0.0,5.0,,220
53881,0,6.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Married,2,0,14.0,1.0,2.0,7.0,180
51850,1,8.0,Computer,3,32.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,0,14.0,0.0,1.0,0.0,143
50847,0,24.0,Mobile Phone,1,17.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,4,0,16.0,0.0,1.0,,231
54772,0,9.0,Mobile Phone,1,14.0,UPI,Male,3.0,4,Fashion,3,Single,5,0,22.0,1.0,2.0,,227
53877,1,1.0,Computer,3,19.0,UPI,Male,3.0,4,Laptop & Accessory,1,Single,5,1,25.0,4.0,7.0,8.0,171
52699,1,,Computer,1,22.0,COD,Male,2.0,5,Mobile,5,Married,2,1,23.0,0.0,3.0,0.0,123
52698,0,17.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,1,Laptop & Accessory,5,Married,3,0,15.0,1.0,2.0,2.0,150
50533,0,2.0,Phone,1,,CC,Female,3.0,4,Mobile,2,Married,7,0,14.0,1.0,1.0,3.0,125
53916,0,19.0,Mobile Phone,1,35.0,Cash on Delivery,Female,3.0,5,Grocery,4,Single,3,0,,4.0,9.0,7.0,292
53444,0,13.0,Computer,1,29.0,Credit Card,Female,3.0,4,Fashion,5,Single,3,1,14.0,2.0,,9.0,234
53503,0,17.0,Computer,1,34.0,Debit Card,Female,3.0,4,Fashion,5,Divorced,10,0,12.0,1.0,,2.0,233
50072,0,8.0,Computer,1,8.0,Credit Card,Female,2.0,3,Laptop & Accessory,4,Single,6,0,11.0,1.0,1.0,2.0,144
52006,1,20.0,Computer,1,,Debit Card,Male,2.0,4,Mobile,1,Married,10,1,14.0,1.0,1.0,0.0,124
53779,0,16.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,5,Mobile Phone,4,Married,6,0,15.0,2.0,2.0,1.0,173
52168,0,7.0,Computer,1,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,3,0,11.0,1.0,1.0,2.0,140
50435,0,11.0,Phone,1,8.0,CC,Male,,3,Mobile,3,Divorced,7,1,13.0,0.0,1.0,1.0,131
52858,0,4.0,Mobile Phone,3,12.0,Debit Card,Female,3.0,4,Fashion,2,Divorced,4,0,13.0,3.0,8.0,,219
52924,0,24.0,Mobile Phone,3,7.0,Credit Card,Female,4.0,4,Others,2,Married,5,0,,2.0,2.0,7.0,320
54571,0,4.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,4,0,21.0,2.0,2.0,3.0,186
50820,0,1.0,Computer,1,6.0,Debit Card,Female,2.0,5,Laptop & Accessory,2,Divorced,1,0,11.0,7.0,7.0,5.0,167
50867,0,5.0,Phone,3,8.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Divorced,1,1,13.0,0.0,1.0,2.0,141
53207,0,1.0,Mobile Phone,1,11.0,Credit Card,Male,3.0,3,Mobile Phone,5,Divorced,4,0,17.0,1.0,2.0,3.0,153
52554,0,7.0,Phone,1,11.0,Credit Card,Male,2.0,4,Laptop & Accessory,1,Married,2,0,14.0,0.0,4.0,13.0,140
53214,0,24.0,Mobile Phone,1,35.0,Credit Card,Male,4.0,3,Mobile Phone,3,Divorced,3,1,12.0,4.0,4.0,9.0,157
52736,1,0.0,Phone,1,,COD,Male,2.0,4,Mobile,1,Married,6,0,12.0,1.0,1.0,3.0,124
52143,1,0.0,Phone,1,,CC,Male,2.0,3,Mobile,3,Married,2,0,20.0,1.0,1.0,0.0,124
54518,1,1.0,Computer,3,7.0,COD,Female,4.0,5,Mobile Phone,4,Single,3,1,12.0,2.0,2.0,3.0,147
50813,0,12.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,4,Grocery,4,Married,7,1,13.0,,15.0,2.0,271
53009,0,1.0,Mobile Phone,1,12.0,Debit Card,Female,3.0,4,Mobile Phone,4,Single,3,1,13.0,1.0,2.0,3.0,150
52386,0,13.0,Computer,1,14.0,Credit Card,Male,2.0,4,Fashion,4,Married,3,0,11.0,4.0,,8.0,238
55601,0,10.0,Computer,1,11.0,Debit Card,Female,4.0,4,Laptop & Accessory,4,Married,9,0,14.0,1.0,2.0,3.0,176
51134,0,,Phone,1,10.0,Cash on Delivery,Female,3.0,4,Mobile,5,Married,2,0,13.0,0.0,1.0,0.0,121
54378,1,1.0,Phone,1,7.0,COD,Male,3.0,4,Mobile Phone,3,Single,2,0,15.0,1.0,2.0,6.0,146
54452,0,10.0,Mobile Phone,1,10.0,COD,Male,2.0,4,Laptop & Accessory,4,Single,6,0,13.0,3.0,8.0,8.0,170
53425,0,1.0,Phone,1,15.0,Debit Card,Male,4.0,6,Mobile Phone,5,Divorced,3,0,16.0,2.0,2.0,2.0,150
54116,0,7.0,Mobile Phone,1,22.0,Credit Card,Female,4.0,4,Laptop & Accessory,1,Married,2,1,14.0,6.0,9.0,2.0,37
51714,1,3.0,Mobile Phone,3,28.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Married,3,1,12.0,1.0,1.0,0.0,164
51954,1,18.0,Mobile Phone,3,8.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Single,5,0,16.0,1.0,7.0,3.0,152
51185,0,0.0,Phone,3,16.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Single,2,0,13.0,0.0,1.0,2.0,147
50513,0,5.0,Computer,1,6.0,Debit Card,Male,3.0,3,Mobile,2,Married,1,0,12.0,0.0,1.0,2.0,123
52025,0,4.0,Computer,3,26.0,E wallet,Female,2.0,3,Laptop & Accessory,3,Married,2,0,13.0,1.0,1.0,0.0,169
51562,1,0.0,Computer,3,32.0,E wallet,Female,2.0,4,Laptop & Accessory,5,Single,6,0,15.0,1.0,1.0,1.0,167
53482,1,1.0,Mobile Phone,3,11.0,Cash on Delivery,Male,3.0,4,Fashion,5,Single,2,1,23.0,4.0,5.0,,221
50532,1,0.0,Phone,1,31.0,Debit Card,Male,,3,Mobile,2,Single,2,1,24.0,1.0,1.0,1.0,128
51136,0,5.0,Computer,1,11.0,COD,Male,,3,Mobile,4,Single,3,0,14.0,1.0,1.0,7.0,127
50272,0,16.0,Phone,1,14.0,UPI,Female,3.0,3,Laptop & Accessory,3,Married,5,1,14.0,0.0,1.0,2.0,145
55181,0,21.0,Mobile Phone,1,8.0,COD,Male,4.0,4,Mobile Phone,1,Married,9,0,13.0,2.0,2.0,3.0,159
52929,0,6.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,4,Mobile Phone,4,Divorced,4,0,12.0,2.0,2.0,3.0,164
53548,1,8.0,Mobile Phone,1,17.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,3,1,12.0,2.0,2.0,3.0,154
50635,0,,Phone,2,30.0,CC,Male,2.0,3,Mobile,4,Single,2,0,16.0,0.0,1.0,4.0,122
53470,1,15.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,4,Mobile Phone,3,Divorced,11,1,13.0,2.0,3.0,8.0,150
52820,1,1.0,Mobile Phone,1,13.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,4,0,12.0,2.0,2.0,4.0,155
