,Class,Permission,apk
1252,benign,"['android.permission.RECORD_AUDIO', 'android.permission.NFC', 'com.goomeoevents.sephoramontreal.permission.C2D_MESSAGE', 'android.permission.INTERNET', 'android.permission.BLUETOOTH', 'android.permission.INTERACT_ACROSS_USERS_FULL', 'android.permission.GET_ACCOUNTS', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_INTERNAL_STORAGE', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.USE_CREDENTIALS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.WAKE_LOCK', 'android.permission.GET_TASKS', 'android.permission.READ_INTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE']",e323e5b7c76065ab30f77e9d23792cbfa536da21fcfb22f4a24d54808abcd7a7.apk
1253,benign,"['ANDROID.PERMISSION.ACCESS_FINE_LOCATION', 'ANDROID.PERMISSION.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET']",e3461a5bfaf90c5478fa577497b876d45db2e349438238ac3b2b1600f5df3ca7.apk
1254,benign,"['android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'com.android.vending.BILLING', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'com.singlesaroundme.android.permission.C2D_MESSAGE', 'android.permission.INTERNET']",e34ccdf0dfef096272dc8d368895a813d7090e1a36d423b868712f2c3df0909c.apk
1255,benign,"['com.zwigglers.android.horoscopes.permission.C2D_MESSAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.GET_ACCOUNTS', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e36b7b8823931513c93c881f5d5c117debd6127387ecf52bd1594ab196bc7bd0.apk
1256,benign,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",e3b9ee624e346b7eb953191cd98f166b3bf8c109595a0697612a6c43fbc4413d.apk
1257,benign,"['android.permission.ACCESS_FINE_LOCATION', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.google.android.c2dm.permission.RECEIVE', 'com.android.vending.BILLING', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'android.permission.GET_ACCOUNTS', 'com.vsco.cam.permission.C2D_MESSAGE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e3babb41739fdd5411b9daa053f20f2f4611642cdfbdf4fe8c605e00ae3add72.apk
1258,benign,"['android.permission.USE_CREDENTIALS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.INTERNET', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.READ_PHONE_STATE', 'com.ebates.permission.C2D_MESSAGE', 'android.permission.FLASHLIGHT', 'android.permission.WAKE_LOCK']",e3d436ca7c715141dd7a2b7130e93f99fdd26395b6e01773db8189f41549ce08.apk
1259,benign,"['android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET']",e3dfd965157a3ed6b224a8ea5dad2ae176450ca0db17f38e4ac8a1b24bc4735c.apk
1260,benign,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE']",e3e11f8028f4b84f11380a769d7767e873d70ac7af59b2ce71caf7a7c8ac74db.apk
1261,benign,"['com.fede.launcher.permission.WRITE_SETTINGS', 'org.adwfreak.launcher.permission.READ_SETTINGS', 'android.permission.CHANGE_WIFI_STATE', 'org.adw.launcher.permission.READ_SETTINGS', 'android.permission.PACKAGE_USAGE_STATS', 'android.permission.USE_CREDENTIALS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'org.adw.launcher_donut.permission.READ_SETTINGS', 'android.permission.CAMERA', 'com.android.mylauncher.permission.WRITE_SETTINGS', 'android.permission.WRITE_CALL_LOG', 'android.permission.SEND_SMS', 'android.permission.WRITE_CONTACTS', 'com.android.mylauncher.permission.READ_SETTINGS', 'android.permission.GET_TASKS', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.READ_SMS', 'com.anddoes.launcher.permission.READ_SETTINGS', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'com.android.launcher.permission.READ_SETTINGS', 'android.permission.VIBRATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PROFILE', 'com.fede.launcher.permission.READ_SETTINGS', 'com.htc.launcher.permission.WRITE_SETTINGS', 'android.permission.BLUETOOTH', 'android.permission.MODIFY_PHONE_STATE', 'org.adw.launcher.permission.WRITE_SETTINGS', 'android.permission.BROADCAST_STICKY', 'android.permission.READ_EXTERNAL_STORAGE', 'com.anddoes.launcher.permission.WRITE_SETTINGS', 'com.lenovo.launcher.permission.READ_SETTINGS', 'android.permission.ACCESS_COARSE_UPDATES', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_GPS', 'com.android.launcher.permission.WRITE_SETTINGS', 'com.sec.android.app.twlauncher.settings.WRITE_SETTINGS', 'android.permission.RECEIVE_USER_PRESENT', 'com.android.launcher2.permission.READ_SETTINGS', 'com.huawei.launcher2.permission.WRITE_SETTINGS', 'org.adwfreak.launcher.permission.WRITE_SETTINGS', 'android.permission.READ_SYNC_SETTINGS', 'android.permission.CALL_PHONE', 'com.lenovo.launcher.permission.WRITE_SETTINGS', 'android.permission.EXPAND_STATUS_BAR', 'android.permission.READ_PHONE_STATE', 'org.adw.launcher_donut.permission.WRITE_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.android.launcher3.permission.WRITE_SETTINGS', 'android.permission.RECEIVE_SMS', 'android.permission.CHANGE_CONFIGURATION', 'com.htc.launcher.permission.READ_SETTINGS', 'com.android.launcher3.permission.READ_SETTINGS', 'com.android.launcher2.permission.WRITE_SETTINGS', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'android.permission.RECEIVE_BOOT_COMPLETED', 'com.huawei.launcher2.permission.READ_SETTINGS', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.DISABLE_KEYGUARD', 'com.huawei.android.launcher.permission.WRITE_SETTINGS', 'com.android.launcher.permission.UNINSTALL_SHORTCUT', 'com.huawei.launcher3.permission.WRITE_SETTINGS', 'com.android.vending.BILLING', 'me.dingtone.app.im.permission.MAPS_RECEIVE', 'com.huawei.launcher3.permission.READ_SETTINGS', 'android.permission.INTERNET', 'android.permission.RESTART_PACKAGES', 'android.permission.GET_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_CONTACTS', 'com.lge.launcher.permission.READ_SETTINGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_LOGS', 'com.huawei.android.launcher.permission.READ_SETTINGS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'com.sec.android.app.twlauncher.settings.READ_SETTINGS', 'com.lge.launcher.permission.WRITE_SETTINGS', 'me.dingtone.app.im.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_CALL_LOG', 'android.permission.ACCESS_COARSE_LOCATION']",e3f4b90976ba50ac4c5d968fb58914e224409c9b3830a2b162568be6feda1d4b.apk
1262,benign,"['android.permission.READ_SYNC_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.VIBRATE', 'com.android.vending.BILLING', 'android.permission.INTERNET', 'com.dropbox.android.permission.C2D_MESSAGE', 'android.permission.GET_ACCOUNTS', 'android.permission.MANAGE_ACCOUNTS', 'com.dropbox.android.service.ACCOUNT_INFO_ALARM_TRIGGER', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_SYNC_SETTINGS', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.RECEIVE_BOOT_COMPLETED']",e40516cb24b7b722bcf62b747b898f15b44e35758fe517eb2ab4f8c6ee233f2f.apk
1263,benign,"['android.permission.DISABLE_KEYGUARD', 'android.permission.PROCESS_OUTGOING_CALLS', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.NFC', 'android.permission.BIND_NOTIFICATION_LISTENER_SERVICE', 'android.permission.CALL_PHONE', 'android.permission.VIBRATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.READ_PROFILE', 'android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS', 'com.truecaller.permission.C2D_MESSAGE', 'android.permission.INTERNET', 'com.truecaller.permission.ENHANCED_NOTIFICATION', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'android.permission.MODIFY_PHONE_STATE', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.USE_CREDENTIALS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.READ_CONTACTS', 'com.truecaller.permission.EDIT_PROFILE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_CALL_LOG', 'android.permission.CALL_PRIVILEGED', 'android.permission.WRITE_CONTACTS', 'android.permission.WAKE_LOCK', 'com.truecaller.permission.USE_NUMBER_SERVICE', 'android.permission.RECEIVE_SMS', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_CALL_LOG', 'android.permission.READ_SMS', 'android.permission.RECEIVE_BOOT_COMPLETED']",e4208d237c72d0ce0a42fef17491b09e728fc0c6c509617388e0ee31818d6d99.apk
1264,benign,"['com.twansoftware.invoicemakerpro.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e448dfe77a8394e895c0e6f48dab00e09c9f73383aba9cab75a65c90230a498c.apk
1265,benign,"['android.permission.USE_CREDENTIALS', 'android.permission.READ_SYNC_SETTINGS', 'android.permission.WRITE_SYNC_SETTINGS', 'de.motain.iliga.permission.PUSHIO_MESSAGE', 'de.motain.iliga.permission.RECEIVE_ADM_MESSAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.VIBRATE', 'com.google.android.c2dm.permission.RECEIVE', 'de.motain.iliga.permission.BROADCAST_MESSAGE', 'com.amazon.device.messaging.permission.RECEIVE', 'de.motain.iliga.permission.C2D_MESSAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'de.motain.iliga.permission.LAYER_PUSH', 'android.permission.GET_ACCOUNTS', 'android.permission.INTERNET', 'de.motain.iliga.permission.UA_DATA', 'android.permission.WAKE_LOCK']",e45e397bbdc288f91869979c0da9d67a51c201b46c1787fdc3bea1b815dc702e.apk
1266,benign,"['android.permission.RECORD_AUDIO', 'android.permission.SUBSCRIBED_FEEDS_READ', 'android.permission.NFC', 'android.permission.READ_SYNC_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.VIBRATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.SUBSCRIBED_FEEDS_WRITE', 'android.permission.INTERNET', 'android.permission.RESTART_PACKAGES', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'com.kodakalaris.kodakmomentsapp.permission.C2D_MESSAGE', 'android.permission.USE_CREDENTIALS', 'android.permission.SET_WALLPAPER', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_CONTACTS', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'android.permission.RECEIVE_BOOT_COMPLETED']",e4742cba93a3238acda84d3408d1e13df1d4e5ecbec12ce078b5a984f760dc50.apk
1267,benign,"['android.permission.READ_SYNC_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.GET_PACKAGE_SIZE', 'com.avast.android.batterysaver.permission.C2D_MESSAGE', 'android.permission.CLEAR_APP_CACHE', 'android.permission.BLUETOOTH', 'android.permission.PACKAGE_USAGE_STATS', 'android.permission.READ_PHONE_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'android.permission.AUTHENTICATE_ACCOUNTS', 'com.avast.android.generic.COMM_PERMISSION', 'android.permission.USE_CREDENTIALS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.BIND_ACCESSIBILITY_SERVICE', 'android.permission.WAKE_LOCK', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.GET_TASKS', 'com.avast.android.common.IDS_PERMISSION', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'com.avast.android.feed.CACHE_PERMISSION', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.CHANGE_NETWORK_STATE']",e4763bce4346dfbe1ad61a36baf0aa1f9c3bc7c99921c7466db9364865db6598.apk
1268,benign,"['com.ziprecruiter.android.release.REPLACE_PACKAGE_C2D', 'android.permission.ACCESS_FINE_LOCATION', 'com.sec.android.provider.badge.permission.READ', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.htc.launcher.permission.READ_SETTINGS', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'com.anddoes.launcher.permission.UPDATE_COUNT', 'com.majeur.launcher.permission.UPDATE_BADGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.GET_ACCOUNTS', 'com.sec.android.provider.badge.permission.WRITE', 'android.permission.INTERNET']",e48448151715ee088b086cdd29041664ec68634e545fb61c0ed7f5c9b0406165.apk
1269,benign,"['android.permission.USE_CREDENTIALS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.GET_TASKS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.VIBRATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.GET_ACCOUNTS', 'com.wgt.android.golf.permission.C2D_MESSAGE', 'android.permission.INTERNET']",e4889a78c2f7ffd3568a6c198210a92b9ab667c8aade60702f2ed353074f516d.apk
1270,benign,"['com.narvii.amino.ACCESS_ACCOUNT', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'com.narvii.permission.avosclous.PUSH', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.GET_ACCOUNTS', 'com.narvii.amino.x250485228.permission.C2D_MESSAGE', 'android.permission.INTERNET']",e4aaf8a371cf9b733267e8fdebab838f6bda4036047a7c1a92a15659c0826f14.apk
1271,benign,"['android.permission.RECORD_AUDIO', 'android.permission.CALL_PHONE', 'android.permission.INTERNET', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_CALENDAR', 'android.permission.USE_CREDENTIALS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_CONTACTS', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACTION_HEADSET_PLUG', 'android.permission.WAKE_LOCK', 'android.permission.WRITE_CONTACTS', 'android.permission.WRITE_CALENDAR', 'android.permission.ACCESS_COARSE_LOCATION', 'com.google.android.c2dm.permission.RECEIVE', 'com.google.android.providers.gsf.permission.READ_GSERVICES']",e4b441fe9a062d99548eae218d367e3dbd0d6bf43d29e2e6944cb564bb00566c.apk
1272,benign,"['android.permission.SET_WALLPAPER', 'android.permission.VIBRATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e51142adbb6eb40f4399edab8f4616da75eee5b72049e4e4a00546a6bfdc7c51.apk
1273,benign,"['android.permission.RECORD_AUDIO', 'android.permission.SET_WALLPAPER', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.android.vending.BILLING', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e51f6035e2869040534849c86eb318cfe8a2b4b2c2b334c0900a134302284344.apk
1274,benign,"['android.permission.READ_EXTERNAL_STORAGE', 'android.permission.VIBRATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e5302c7ddf74c14a74c906e61cf48f50630b8741d73bbd59de978dadd83a4983.apk
1275,benign,"['android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",e537ba61f744dfdcbc3407fdeda11581927325fea10f16687877a9d956e0f296.apk
1276,benign,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK']",e5399d40546a8a898267ebdef7db63dd65b6680506157fb91bca61cddd09e269.apk
