,Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit
21707,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Germany,5567.13,5779.14,1342.15,1579,0.85,3.66,4224.98
21708,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,United Kingdom,,,,,,,
21709,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Belgium,,,,,,,
21710,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Switzerland,,,,,,,
21711,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Austria,,,,,,,
21712,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Italy,,,,,,,
21713,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Spain,,,,,,,
21714,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,United States,,,,,,,
21715,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Canada,15190.36,15620.88,3627.8,4268,0.85,3.66,11562.56
21716,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Mexico,,,,,,,
21717,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Brazil,,,,,,,
21718,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Japan,19529.46,25367.46,5891.35,6931,0.85,3.66,13638.11
21719,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Korea,,,,,,,
21720,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,China,,,,,,,
21721,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Singapore,,,,,,,
21722,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Australia,,,,,,,
21723,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Netherlands,,,,,,,
21724,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Sweden,3241.77,3304.98,767.55,903,0.85,3.66,2474.22
21725,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Finland,,,,,,,
21726,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Denmark,,,,,,,
21727,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,France,,,,,,,
21728,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Germany,19537.99,20265.42,4706.45,5537,0.85,3.66,14831.54
21729,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,United Kingdom,,,,,,,
21730,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Belgium,,,,,,,
21731,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Switzerland,,,,,,,
21732,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Austria,,,,,,,
21733,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Italy,13541.63,18925.86,4395.35,5171,0.85,3.66,9146.28
21734,2005,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Spain,,,,,,,
21735,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,United States,,,,,,,
21736,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Canada,,,,,,,
21737,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Mexico,,,,,,,
21738,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Brazil,,,,,,,
21739,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Japan,,,,,,,
21740,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Korea,,,,,,,
21741,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,China,,,,,,,
21742,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Singapore,,,,,,,
21743,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Australia,,,,,,,
21744,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Netherlands,8349.6,8608.32,1999.2,2352,0.85,3.66,6350.4
21745,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Sweden,,,,,,,
21746,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Finland,,,,,,,
21747,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Denmark,,,,,,,
21748,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,France,9316.35,13267.5,3081.25,3625,0.85,3.66,6235.1
21749,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Germany,,,,,,,
21750,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,United Kingdom,,,,,,,
21751,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Belgium,,,,,,,
21752,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Switzerland,,,,,,,
21753,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Austria,,,,,,,
21754,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Italy,,,,,,,
21755,2005,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Spain,2994.06,3052.44,708.9,834,0.85,3.66,2285.16
21756,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United States,519314.78,633013.32,395052.22,11524,33.92368421,54.93,124262.56
21757,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Canada,,,,,,,
21758,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Mexico,,,,,,,
21759,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Brazil,,,,,,,
21760,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Japan,33378.09,34770.69,22136.01,633,34.97,54.93,11242.08
21761,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Korea,41709.43,76187.91,45541.27,1387,32.485,54.93,-3831.84
21762,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,China,124705.95,150233.55,93878.6,2735,33.31333333,54.93,30827.35
21763,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Singapore,,,,,,,
21764,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Australia,84342.24,92886.63,58597.51,1691,33.976,54.93,25744.73
21765,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Netherlands,132413.01,150398.34,94599.79,2738,33.976,54.93,37813.22
21766,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Sweden,28526.93,29717.13,18918.77,541,34.97,54.93,9608.16
21767,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Finland,,,,,,,
21768,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Denmark,,,,,,,
21769,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,France,183190.81,238835.64,147770.39,4348,33.16272727,54.93,35420.42
21770,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Germany,,,,,,,
21771,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United Kingdom,99703.91,110629.02,69798.39,2014,34.14166667,54.93,29905.52
21772,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Belgium,,,,,,,
21773,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Switzerland,18914.4,19500.15,12414.35,355,34.97,54.93,6500.05
21774,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Austria,155390.46,165723.81,105032.34,3017,34.34875,54.93,50358.12
21775,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Italy,,,,,,,
21776,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Spain,33008.98,34386.18,21891.22,626,34.97,54.93,11117.76
21777,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,United States,62339.49,65806.14,41894.06,1198.0,34.97,54.93,20445.43
21778,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Canada,,,,,,,
21779,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Mexico,253684.03,316341.87,196680.67,5759,33.86555556,54.93,57003.36
21780,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Brazil,,,,,,,
21781,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Japan,,,,,,,
21782,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Korea,79622.3,82944.3,52804.7,1510,34.97,54.93,26817.6
21783,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,China,65433.72,68882.22,43852.38,1254,34.97,54.93,21581.34
21784,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Singapore,,,,,,,
21785,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Australia,82051.2,84592.2,53853.8,1540,34.97,54.93,28197.4
21786,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Netherlands,29317.88,30541.08,19443.32,556,34.97,54.93,9874.56
21787,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Sweden,,,,,,,
21788,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Finland,,,,,,,
21789,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Denmark,27894.17,29057.97,18499.13,529,34.97,54.93,9395.04
21790,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,France,45820.8,47239.8,30074.2,860,34.97,54.93,15746.6
21791,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Germany,66653.28,68717.43,43747.47,1251,34.97,54.93,22905.81
21792,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,United Kingdom,37069.19,38615.79,24583.91,703.0,34.97,54.93,12485.28
21793,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Belgium,,,,,,,
21794,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Switzerland,0,5108.49,2790,93,30.0,54.93,-2790.0
21795,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Austria,42677.28,62730.06,38240.97,1142,32.485,54.93,4436.31
21796,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Italy,113580.42,118319.22,75325.38,2154,34.97,54.93,38255.04
21797,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Spain,,,,,,,
21798,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United States,1049370.24,1208954.37,759461.26,22009,34.02972973,54.93,289908.98
21799,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Canada,492888.08,555946.53,349781.42,10121,34.29227273,54.93,143106.66
21800,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Mexico,176012.74,196978.98,124169.86,3586,34.14166667,54.93,51842.88
21801,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Brazil,287290.29,344905.47,215198.06,6279,33.976,54.93,72092.23
21802,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Japan,573491.48,673386.87,421823.72,12259,33.84045455,54.93,151667.76
21803,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Korea,440619,489371.37,309191.95,8909,34.06636364,54.93,131427.05
21804,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,China,541629.1,632573.88,397018.9,11516,34.06636364,54.93,144610.2
21805,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Singapore,499905.27,588190.44,368698.53,10708,33.905,54.93,131206.74
21806,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Australia,85727.52,112057.2,69196.73,2040,33.31333333,54.93,16530.79
21807,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Netherlands,172690.75,219005.91,135886.75,3987,34.14166667,54.93,36804.0
21808,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Sweden,72800.41,106948.71,65228.84,1947,32.982,54.93,7571.57
21809,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Finland,437711.73,518594.13,324485.97,9441,33.976,54.93,113225.76
21810,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Denmark,153108.44,170063.28,107407.31,3096,34.26,54.93,45701.13
21811,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,France,347518.59,385883.25,243318.41,7025,34.34875,54.93,104200.18
21812,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Germany,227755.04,271354.2,169635.61,4940,33.7275,54.93,58119.43
21813,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United Kingdom,482779.25,583411.53,364105.5,10621,33.88956522,54.93,118673.75
21814,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Belgium,302231.7,346608.3,217604.15,6310,33.976,54.93,84627.55
21815,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Switzerland,172864.08,197308.56,123992.02,3592,34.14166667,54.93,48872.06
21816,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Austria,64575.36,66575.16,42383.64,1212,34.97,54.93,22191.72
21817,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Italy,203221.42,222686.22,140774.38,4054,34.14166667,54.93,62447.04
21818,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Spain,333747.7,393683.31,246445.25,7167,34.06636364,54.93,87302.45
21819,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,United States,,,,,,,
21820,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Canada,,,,,,,
21821,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Mexico,,,,,,,
21822,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Brazil,,,,,,,
21823,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Japan,,,,,,,
21824,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Korea,,,,,,,
21825,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,China,,,,,,,
21826,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Singapore,,,,,,,
21827,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Australia,,,,,,,
21828,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Netherlands,,,,,,,
21829,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Sweden,,,,,,,
21830,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Finland,,,,,,,
21831,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Denmark,,,,,,,
21832,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,France,,,,,,,
21833,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Germany,,,,,,,
21834,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,United Kingdom,,,,,,,
21835,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Belgium,,,,,,,
21836,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Switzerland,14088.6,14831.1,9441.9,270,34.97,54.93,4646.7
21837,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Austria,,,,,,,
21838,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Italy,,,,,,,
21839,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Spain,,,,,,,
21840,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,United States,34907.26,52458.15,31940.14,955,32.485,54.93,2967.12
21841,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Canada,28948.77,30156.57,19198.53,549,34.97,54.93,9750.24
21842,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Mexico,,,,,,,
21843,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Brazil,,,,,,,
21844,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Japan,30319.75,31584.75,20107.75,575,34.97,54.93,10212.0
21845,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Korea,,,,,,,
21846,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,China,,,,,,,
21847,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Singapore,,,,,,,
21848,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Australia,,,,,,,
21849,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Netherlands,67705.32,83273.88,51861.48,1516,33.31333333,54.93,15843.84
21850,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Sweden,,,,,,,
21851,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Finland,,,,,,,
21852,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Denmark,,,,,,,
21853,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,France,,,,,,,
21854,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Germany,44365.38,46470.78,29584.62,846,34.97,54.93,14780.76
21855,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,United Kingdom,,,,,,,
21856,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Belgium,,,,,,,
21857,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Switzerland,,,,,,,
21858,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Austria,,,,,,,
21859,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Italy,,,,,,,
21860,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Spain,41340.32,43065.12,27416.48,784,34.97,54.93,13923.84
21861,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,United States,,,,,,,
21862,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Canada,106593.24,111398.04,70919.16,2028,34.97,54.93,35674.08
21863,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Mexico,,,,,,,
21864,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Brazil,,,,,,,
21865,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Japan,168736,184290.15,116554,3355,34.14166667,54.93,52182.0
21866,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Korea,,,,,,,
21867,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,China,,,,,,,
21868,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Singapore,,,,,,,
21869,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Australia,,,,,,,
21870,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Netherlands,,,,,,,
21871,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Sweden,22697.28,23400.18,14897.22,426,34.97,54.93,7800.06
21872,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Finland,,,,,,,
21873,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Denmark,,,,,,,
21874,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,France,,,,,,,
21875,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Germany,241911.13,287174.04,179706.97,5228,33.82307692,54.93,62204.16
21876,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,United Kingdom,,,,,,,
21877,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Belgium,,,,,,,
21878,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Switzerland,,,,,,,
21879,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Austria,,,,,,,
21880,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Italy,68443.54,107882.52,65371.06,1964,32.485,54.93,3072.48
21881,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Spain,,,,,,,
21882,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,United States,,,,,,,
21883,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Canada,,,,,,,
21884,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Mexico,,,,,,,
21885,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Brazil,,,,,,,
21886,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Japan,,,,,,,
21887,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Korea,,,,,,,
21888,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,China,,,,,,,
21889,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Singapore,49777.12,51853.92,33011.68,944,34.97,54.93,16765.44
21890,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Australia,,,,,,,
21891,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Netherlands,,,,,,,
21892,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Sweden,,,,,,,
21893,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Finland,,,,,,,
21894,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Denmark,,,,,,,
21895,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,France,23016.96,23729.76,15107.04,432,34.97,54.93,7909.92
21896,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Germany,,,,,,,
21897,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,United Kingdom,,,,,,,
21898,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Belgium,,,,,,,
21899,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Switzerland,,,,,,,
21900,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Austria,,,,,,,
21901,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Italy,92962.99,96841.59,61652.11,1763,34.97,54.93,31310.88
21902,2005,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Spain,28896.04,30101.64,19163.56,548,34.97,54.93,9732.48
21903,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,300460.16,397332.36,229394.15,3063.0,67.625,129.72,71066.01
21904,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Canada,36460.06,38786.28,23788.44,299,79.56,129.72,12671.62
21905,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Mexico,,,,,,,
21906,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Brazil,,,,,,,
21907,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Japan,48654.06,51758.28,31744.44,399,79.56,129.72,16909.62
21908,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Korea,133036.54,141524.52,86799.96,1091,79.56,129.72,46236.58
21909,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,China,73773.7,83928.84,50472.78,647,67.625,129.72,23300.92
21910,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Singapore,55970.46,59541.48,36518.04,459,79.56,129.72,19452.42
21911,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Australia,116330.76,131276.64,79130.26,1012,71.60333333,129.72,37200.5
21912,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Netherlands,171569.58,192893.64,116396.12,1487,71.60333333,129.72,55173.46
21913,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Sweden,34265.14,36451.32,22356.36,281,79.56,129.72,11908.78
21914,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Finland,,,,,,,
21915,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Denmark,,,,,,,
21916,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,France,126329.84,150215.76,89218.34,1158,71.60333333,129.72,37111.5
21917,2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Germany,,,,,,,
